team1_member1,team1_member2,team1_member3,team1_member4,team1_member5,team2_member1,team2_member2,team2_member3,team2_member4,team2_member5
18,18,17,17,15,17,16,16,16,15
18,18,17,17,15,17,17,16,16,15
18,18,17,17,15,17,17,16,16,16
18,18,17,17,15,17,17,17,15,15
18,18,17,17,15,17,17,17,16,16
18,18,17,17,15,17,17,17,17,14
18,18,17,17,15,17,17,17,17,15
18,18,17,17,15,18,16,15,15,14
18,18,17,17,15,18,16,16,15,14
18,18,17,17,15,18,17,16,16,15
18,18,17,17,15,18,17,16,16,16
18,18,17,17,15,18,17,17,16,14
18,18,17,17,15,18,17,17,16,15
18,18,17,17,15,18,17,17,16,16
18,18,17,17,15,18,17,17,17,14
18,18,17,17,15,18,17,17,17,15
18,18,17,17,15,18,17,17,17,17
18,18,17,17,15,18,18,16,15,15
18,18,17,17,15,18,18,16,16,15
18,18,17,17,15,18,18,16,16,16
18,18,17,17,15,18,18,17,16,14
18,18,17,17,15,18,18,17,16,15
18,18,17,17,15,18,18,17,17,13
18,18,17,17,15,18,18,17,17,16
18,18,17,17,15,18,18,18,15,15
18,18,17,17,15,18,18,18,16,13
18,18,17,17,15,18,18,18,16,16
18,18,17,17,15,18,18,18,17,15
18,18,17,17,15,18,18,18,18,4
18,18,17,17,15,18,18,18,18,8
18,18,17,17,15,18,18,18,18,9
18,18,17,17,15,18,18,18,18,11
18,18,17,17,16,17,16,16,16,14
18,18,17,17,16,17,17,16,16,13
18,18,17,17,16,17,17,17,16,16
18,18,17,17,16,18,17,16,15,14
18,18,17,17,16,18,17,16,15,15
18,18,17,17,16,18,17,16,16,15
18,18,17,17,16,18,17,16,16,16
18,18,17,17,16,18,17,17,15,15
18,18,17,17,16,18,17,17,16,15
18,18,17,17,16,18,17,17,16,16
18,18,17,17,16,18,17,17,17,1
18,18,17,17,16,18,17,17,17,14
18,18,17,17,16,18,17,17,17,15
18,18,17,17,16,18,17,17,17,16
18,18,17,17,16,18,18,16,15,15
18,18,17,17,16,18,18,16,16,14
18,18,17,17,16,18,18,16,16,15
18,18,17,17,16,18,18,16,16,16
18,18,17,17,16,18,18,17,15,14
18,18,17,17,16,18,18,17,16,14
18,18,17,17,16,18,18,17,16,15
18,18,17,17,16,18,18,17,16,16
18,18,17,17,16,18,18,17,17,13
18,18,17,17,16,18,18,17,17,14
18,18,17,17,16,18,18,17,17,15
18,18,17,17,16,18,18,17,17,17
18,18,17,17,16,18,18,18,15,15
18,18,17,17,16,18,18,18,16,14
18,18,17,17,16,18,18,18,16,15
18,18,17,17,16,18,18,18,17,12
18,18,17,17,16,18,18,18,17,14
18,18,17,17,16,18,18,18,17,16
18,18,17,17,16,18,18,18,18,4
18,18,17,17,16,18,18,18,18,5
18,18,17,17,16,18,18,18,18,6
18,18,17,17,16,18,18,18,18,7
18,18,17,17,16,18,18,18,18,11
18,18,17,17,16,18,18,18,18,13
18,18,17,17,16,18,18,18,18,15
18,18,17,17,17,17,17,16,16,15
18,18,17,17,17,17,17,16,16,16
18,18,17,17,17,18,17,16,16,15
18,18,17,17,17,18,17,17,16,15
18,18,17,17,17,18,17,17,16,16
18,18,17,17,17,18,17,17,17,15
18,18,17,17,17,18,17,17,17,16
18,18,17,17,17,18,17,17,17,17
18,18,17,17,17,18,18,16,16,15
18,18,17,17,17,18,18,17,15,15
18,18,17,17,17,18,18,17,16,15
18,18,17,17,17,18,18,17,16,16
18,18,17,17,17,18,18,17,17,15
18,18,17,17,17,18,18,17,17,16
18,18,17,17,17,18,18,18,15,14
18,18,17,17,17,18,18,18,15,15
18,18,17,17,17,18,18,18,16,15
18,18,17,17,17,18,18,18,16,16
18,18,17,17,17,18,18,18,17,14
18,18,17,17,17,18,18,18,17,15
18,18,17,17,17,18,18,18,17,17
18,18,17,17,17,18,18,18,18,7
18,18,17,17,17,18,18,18,18,12
18,18,17,17,17,18,18,18,18,13
18,18,17,17,17,18,18,18,18,16
18,18,18,14,13,18,18,18,17,2
18,18,18,15,13,18,17,16,16,16
18,18,18,15,13,18,18,16,16,15
18,18,18,15,14,17,17,17,16,15
18,18,18,15,14,18,18,16,16,16
18,18,18,15,14,18,18,17,17,15
18,18,18,15,15,18,17,17,17,16
18,18,18,15,15,18,18,18,17,14
18,18,18,15,15,18,18,18,18,4
18,18,18,16,4,18,18,18,17,5
18,18,18,16,7,17,17,16,15,14
18,18,18,16,8,17,17,17,16,13
18,18,18,16,9,17,16,15,15,14
18,18,18,16,13,18,17,16,16,15
18,18,18,16,13,18,17,17,16,16
18,18,18,16,13,18,17,17,17,15
18,18,18,16,13,18,18,16,15,15
18,18,18,16,13,18,18,17,16,16
18,18,18,16,13,18,18,17,17,15
18,18,18,16,14,17,17,17,16,16
18,18,18,16,14,18,17,17,17,16
18,18,18,16,14,18,18,17,17,15
18,18,18,16,14,18,18,17,17,16
18,18,18,16,14,18,18,18,17,14
18,18,18,16,15,17,17,17,16,15
18,18,18,16,15,17,17,17,17,16
18,18,18,16,15,18,17,16,16,16
18,18,18,16,15,18,17,17,16,13
18,18,18,16,15,18,17,17,16,15
18,18,18,16,15,18,17,17,16,16
18,18,18,16,15,18,17,17,17,17
18,18,18,16,15,18,18,16,15,14
18,18,18,16,15,18,18,16,16,14
18,18,18,16,15,18,18,16,16,15
18,18,18,16,15,18,18,16,16,16
18,18,18,16,15,18,18,17,17,14
18,18,18,16,15,18,18,17,17,16
18,18,18,16,15,18,18,18,16,16
18,18,18,16,15,18,18,18,17,13
18,18,18,16,15,18,18,18,17,15
18,18,18,16,15,18,18,18,18,4
18,18,18,16,15,18,18,18,18,12
18,18,18,16,15,18,18,18,18,14
18,18,18,16,16,17,17,17,17,15
18,18,18,16,16,18,17,17,15,15
18,18,18,16,16,18,17,17,16,16
18,18,18,16,16,18,17,17,17,16
18,18,18,16,16,18,18,17,15,14
18,18,18,16,16,18,18,17,16,15
18,18,18,16,16,18,18,17,16,16
18,18,18,16,16,18,18,17,17,15
18,18,18,16,16,18,18,17,17,17
18,18,18,16,16,18,18,18,16,15
18,18,18,16,16,18,18,18,17,14
18,18,18,16,16,18,18,18,17,16
18,18,18,16,16,18,18,18,18,5
18,18,18,16,16,18,18,18,18,9
18,18,18,16,16,18,18,18,18,15
18,18,18,17,5,17,17,16,16,15
18,18,18,17,5,18,16,16,15,14
18,18,18,17,6,18,17,16,15,14
18,18,18,17,7,17,17,16,16,16
18,18,18,17,7,18,17,16,16,14
18,18,18,17,10,18,17,16,15,13
18,18,18,17,11,18,18,16,15,14
18,18,18,17,12,18,18,17,16,15
18,18,18,17,13,17,17,17,16,15
18,18,18,17,13,18,18,17,16,16
18,18,18,17,13,18,18,17,17,16
18,18,18,17,13,18,18,18,17,15
18,18,18,17,14,17,17,16,16,16
18,18,18,17,14,18,17,15,15,14
18,18,18,17,14,18,18,17,15,15
18,18,18,17,14,18,18,17,17,16
18,18,18,17,14,18,18,17,17,17
18,18,18,17,14,18,18,18,16,13
18,18,18,17,14,18,18,18,17,13
18,18,18,17,14,18,18,18,17,15
18,18,18,17,14,18,18,18,17,16
18,18,18,17,14,18,18,18,18,14
18,18,18,17,15,17,17,16,16,15
18,18,18,17,15,17,17,17,16,15
18,18,18,17,15,18,16,15,15,14
18,18,18,17,15,18,16,16,15,15
18,18,18,17,15,18,17,16,16,16
18,18,18,17,15,18,17,17,15,15
18,18,18,17,15,18,17,17,16,15
18,18,18,17,15,18,17,17,16,16
18,18,18,17,15,18,17,17,17,15
18,18,18,17,15,18,17,17,17,16
18,18,18,17,15,18,18,16,15,14
18,18,18,17,15,18,18,16,15,15
18,18,18,17,15,18,18,16,16,16
18,18,18,17,15,18,18,17,16,15
18,18,18,17,15,18,18,17,16,16
18,18,18,17,15,18,18,17,17,15
18,18,18,17,15,18,18,17,17,17
18,18,18,17,15,18,18,18,16,15
18,18,18,17,15,18,18,18,17,6
18,18,18,17,15,18,18,18,17,13
18,18,18,17,15,18,18,18,17,14
18,18,18,17,15,18,18,18,17,16
18,18,18,17,15,18,18,18,18,2
18,18,18,17,15,18,18,18,18,3
18,18,18,17,15,18,18,18,18,4
18,18,18,17,15,18,18,18,18,8
18,18,18,17,15,18,18,18,18,15
18,18,18,17,16,17,16,16,16,16
18,18,18,17,16,17,17,17,17,15
18,18,18,17,16,18,17,16,15,15
18,18,18,17,16,18,17,16,16,16
18,18,18,17,16,18,17,17,15,15
18,18,18,17,16,18,17,17,16,15
18,18,18,17,16,18,17,17,16,16
18,18,18,17,16,18,17,17,17,14
18,18,18,17,16,18,17,17,17,15
18,18,18,17,16,18,17,17,17,16
18,18,18,17,16,18,17,17,17,17
18,18,18,17,16,18,18,16,16,16
18,18,18,17,16,18,18,17,15,15
18,18,18,17,16,18,18,17,16,14
18,18,18,17,16,18,18,17,16,15
18,18,18,17,16,18,18,17,16,16
18,18,18,17,16,18,18,17,17,14
18,18,18,17,16,18,18,17,17,15
18,18,18,17,16,18,18,17,17,16
18,18,18,17,16,18,18,18,16,5
18,18,18,17,16,18,18,18,16,11
18,18,18,17,16,18,18,18,16,15
18,18,18,17,16,18,18,18,16,16
18,18,18,17,16,18,18,18,17,15
18,18,18,17,16,18,18,18,17,17
18,18,18,17,16,18,18,18,18,9
18,18,18,17,16,18,18,18,18,10
18,18,18,17,16,18,18,18,18,11
18,18,18,17,16,18,18,18,18,13
18,18,18,17,16,18,18,18,18,14
18,18,18,17,16,18,18,18,18,16
18,18,18,17,17,17,16,16,16,16
18,18,18,17,17,17,17,17,15,15
18,18,18,17,17,17,17,17,16,15
18,18,18,17,17,17,17,17,17,17
18,18,18,17,17,18,17,16,16,16
18,18,18,17,17,18,17,17,16,16
18,18,18,17,17,18,17,17,17,16
18,18,18,17,17,18,17,17,17,17
18,18,18,17,17,18,18,17,15,15
18,18,18,17,17,18,18,17,16,11
18,18,18,17,17,18,18,17,16,14
18,18,18,17,17,18,18,17,16,15
18,18,18,17,17,18,18,17,16,16
18,18,18,17,17,18,18,17,17,15
18,18,18,17,17,18,18,17,17,16
18,18,18,17,17,18,18,17,17,17
18,18,18,17,17,18,18,18,16,14
18,18,18,17,17,18,18,18,16,15
18,18,18,17,17,18,18,18,16,16
18,18,18,17,17,18,18,18,17,14
18,18,18,17,17,18,18,18,17,15
18,18,18,17,17,18,18,18,17,16
18,18,18,17,17,18,18,18,18,4
18,18,18,17,17,18,18,18,18,8
18,18,18,17,17,18,18,18,18,13
18,18,18,17,17,18,18,18,18,14
18,18,18,17,17,18,18,18,18,15
18,18,18,17,17,18,18,18,18,17
18,18,18,18,3,17,17,16,15,15
18,18,18,18,4,17,17,16,16,14
18,18,18,18,4,18,18,18,17,10
18,18,18,18,5,17,17,16,16,14
18,18,18,18,7,17,17,17,16,15
18,18,18,18,12,18,18,17,17,16
18,18,18,18,13,18,17,17,16,14
18,18,18,18,13,18,17,17,17,17
18,18,18,18,14,18,18,17,16,16
18,18,18,18,14,18,18,17,17,15
18,18,18,18,14,18,18,17,17,17
18,18,18,18,14,18,18,18,17,16
18,18,18,18,14,18,18,18,17,17
18,18,18,18,14,18,18,18,18,16
18,18,18,18,15,18,17,17,16,15
18,18,18,18,15,18,17,17,17,16
18,18,18,18,15,18,18,16,16,15
18,18,18,18,15,18,18,17,16,16
18,18,18,18,15,18,18,17,17,15
18,18,18,18,15,18,18,17,17,16
18,18,18,18,15,18,18,18,16,14
18,18,18,18,15,18,18,18,16,15
18,18,18,18,15,18,18,18,16,16
18,18,18,18,15,18,18,18,17,12
18,18,18,18,15,18,18,18,17,15
18,18,18,18,15,18,18,18,17,17
18,18,18,18,15,18,18,18,18,3
18,18,18,18,15,18,18,18,18,5
18,18,18,18,15,18,18,18,18,8
18,18,18,18,15,18,18,18,18,16
18,18,18,18,16,17,17,17,16,16
18,18,18,18,16,18,17,17,16,16
18,18,18,18,16,18,17,17,17,15
18,18,18,18,16,18,17,17,17,16
18,18,18,18,16,18,17,17,17,17
18,18,18,18,16,18,18,16,16,16
18,18,18,18,16,18,18,17,16,15
18,18,18,18,16,18,18,17,16,16
18,18,18,18,16,18,18,17,17,15
18,18,18,18,16,18,18,17,17,16
18,18,18,18,16,18,18,17,17,17
18,18,18,18,16,18,18,18,15,15
18,18,18,18,16,18,18,18,16,15
18,18,18,18,16,18,18,18,16,16
18,18,18,18,16,18,18,18,17,8
18,18,18,18,16,18,18,18,17,11
18,18,18,18,16,18,18,18,17,15
18,18,18,18,16,18,18,18,17,16
18,18,18,18,16,18,18,18,18,4
18,18,18,18,16,18,18,18,18,5
18,18,18,18,16,18,18,18,18,6
18,18,18,18,16,18,18,18,18,13
18,18,18,18,16,18,18,18,18,14
18,18,18,18,16,18,18,18,18,15
18,18,18,18,16,18,18,18,18,17
18,18,18,18,17,17,17,17,16,15
18,18,18,18,17,18,16,16,16,16
18,18,18,18,17,18,17,16,15,14
18,18,18,18,17,18,17,16,16,14
18,18,18,18,17,18,17,16,16,15
18,18,18,18,17,18,17,17,16,16
18,18,18,18,17,18,17,17,17,16
18,18,18,18,17,18,17,17,17,17
18,18,18,18,17,18,18,16,16,15
18,18,18,18,17,18,18,16,16,16
18,18,18,18,17,18,18,17,16,15
18,18,18,18,17,18,18,17,16,16
18,18,18,18,17,18,18,17,17,15
18,18,18,18,17,18,18,17,17,16
18,18,18,18,17,18,18,17,17,17
18,18,18,18,17,18,18,18,16,15
18,18,18,18,17,18,18,18,16,16
18,18,18,18,17,18,18,18,17,10
18,18,18,18,17,18,18,18,17,14
18,18,18,18,17,18,18,18,17,15
18,18,18,18,17,18,18,18,17,16
18,18,18,18,17,18,18,18,17,17
18,18,18,18,17,18,18,18,18,2
18,18,18,18,17,18,18,18,18,3
18,18,18,18,17,18,18,18,18,5
18,18,18,18,17,18,18,18,18,6
18,18,18,18,17,18,18,18,18,9
18,18,18,18,17,18,18,18,18,10
18,18,18,18,17,18,18,18,18,11
18,18,18,18,17,18,18,18,18,12
18,18,18,18,17,18,18,18,18,13
18,18,18,18,17,18,18,18,18,14
18,18,18,18,17,18,18,18,18,15
18,18,18,18,17,18,18,18,18,16
18,18,18,18,17,18,18,18,18,18
18,18,18,18,18,18,17,17,16,15
18,18,18,18,18,18,17,17,16,16
18,18,18,18,18,18,17,17,17,16
18,18,18,18,18,18,17,17,17,17
18,18,18,18,18,18,18,16,16,15
18,18,18,18,18,18,18,16,16,16
18,18,18,18,18,18,18,17,16,16
18,18,18,18,18,18,18,17,17,15
18,18,18,18,18,18,18,17,17,16
18,18,18,18,18,18,18,17,17,17
18,18,18,18,18,18,18,18,16,16
18,18,18,18,18,18,18,18,17,15
18,18,18,18,18,18,18,18,17,16
18,18,18,18,18,18,18,18,17,17
18,18,18,18,18,18,18,18,18,1
18,18,18,18,18,18,18,18,18,3
18,18,18,18,18,18,18,18,18,4
18,18,18,18,18,18,18,18,18,6
18,18,18,18,18,18,18,18,18,7
18,18,18,18,18,18,18,18,18,8
18,18,18,18,18,18,18,18,18,10
18,18,18,18,18,18,18,18,18,11
18,18,18,18,18,18,18,18,18,12
18,18,18,18,18,18,18,18,18,13
18,18,18,18,18,18,18,18,18,14
18,18,18,18,18,18,18,18,18,15
18,18,18,18,18,18,18,18,18,16
18,18,18,18,18,18,18,18,18,17
